author,description,experiment_id,id,inserted_at,updated_at,RT,condition,correctness,f,j,keyPressed,size,trial,trial_number,trial_type,comments,dominantHand,education,endTime,f,j,languages,startDate,startTime,timeSpent
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,954,feature,incorrect,absent,present,f,15,positive,17,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,933,feature,correct,absent,present,f,15,negative,18,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,795,feature,correct,absent,present,j,1,positive,19,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,833,feature,correct,absent,present,f,1,negative,20,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,746,conjunction,correct,absent,present,j,5,positive,21,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,987,feature,correct,absent,present,j,5,positive,22,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,1332,conjunction,correct,absent,present,j,15,positive,23,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,1876,feature,correct,absent,present,f,30,negative,24,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,636,conjunction,correct,absent,present,j,1,positive,25,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,1808,conjunction,correct,absent,present,f,30,negative,26,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,852,conjunction,correct,absent,present,f,1,negative,27,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,1306,feature,correct,absent,present,f,5,negative,28,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,1098,feature,correct,absent,present,j,30,positive,29,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,1565,conjunction,correct,absent,present,f,15,negative,30,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,937,conjunction,correct,absent,present,j,30,positive,31,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,814,2018-05-05 06:31:57.999178,2018-05-05 06:31:57.999224,1264,conjunction,correct,absent,present,f,5,negative,32,main,,right,BSc,1525501916248,absent,present,973155,Sat May 05 2018 08:21:38 GMT+0200 (Mitteleuropäische Sommerzeit),1525501298114,10.302233333333334
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1240,conjunction,correct,absent,present,j,1,positive,1,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2030,feature,correct,absent,present,j,30,positive,2,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,727,feature,correct,absent,present,j,1,positive,3,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1950,feature,correct,absent,present,j,15,positive,4,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1329,conjunction,correct,absent,present,j,5,positive,5,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1013,feature,correct,absent,present,j,5,positive,6,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1117,conjunction,incorrect,absent,present,j,1,negative,7,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1664,feature,incorrect,absent,present,j,5,negative,8,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2069,conjunction,correct,absent,present,j,15,positive,9,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2558,conjunction,correct,absent,present,j,30,positive,10,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2898,conjunction,correct,absent,present,f,30,negative,11,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,3005,feature,correct,absent,present,f,30,negative,12,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1284,feature,correct,absent,present,f,15,negative,13,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2111,feature,incorrect,absent,present,j,1,negative,14,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1631,conjunction,correct,absent,present,f,15,negative,15,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1297,conjunction,incorrect,absent,present,j,5,negative,16,practice,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1513,conjunction,correct,absent,present,f,15,negative,1,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1367,feature,correct,absent,present,j,30,positive,2,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1204,feature,correct,absent,present,j,1,positive,3,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2296,conjunction,correct,absent,present,f,30,negative,4,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1300,conjunction,correct,absent,present,j,30,positive,5,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1762,feature,correct,absent,present,f,15,negative,6,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1382,feature,correct,absent,present,f,5,negative,7,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1206,conjunction,correct,absent,present,j,1,positive,8,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2238,feature,correct,absent,present,j,15,positive,9,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1902,conjunction,correct,absent,present,f,5,negative,10,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1115,conjunction,correct,absent,present,j,15,positive,11,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1040,feature,correct,absent,present,j,5,positive,12,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1443,feature,correct,absent,present,f,1,negative,13,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2645,conjunction,correct,absent,present,j,5,positive,14,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2517,feature,correct,absent,present,f,30,negative,15,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1059,conjunction,correct,absent,present,f,1,negative,16,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,787,conjunction,correct,absent,present,j,1,positive,17,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,937,conjunction,correct,absent,present,f,1,negative,18,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1731,feature,correct,absent,present,f,15,negative,19,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1202,feature,correct,absent,present,j,30,positive,20,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,3018,conjunction,correct,absent,present,f,30,negative,21,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1762,conjunction,correct,absent,present,j,30,positive,22,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,2374,feature,correct,absent,present,f,30,negative,23,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1457,conjunction,correct,absent,present,j,5,positive,24,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1874,conjunction,correct,absent,present,f,15,negative,25,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,870,feature,correct,absent,present,j,5,positive,26,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1069,conjunction,correct,absent,present,j,15,positive,27,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,1101,feature,correct,absent,present,f,5,negative,28,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,990,feature,correct,absent,present,f,1,negative,29,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,815,2018-05-05 07:39:20.195259,2018-05-05 07:39:20.224440,941,feature,correct,absent,present,j,15,positive,30,main,,right,BSc,1525505942799,absent,present,968789,Sat May 05 2018 09:30:21 GMT+0200 (CEST),1525505421550,8.687483333333333
